doc_id,sent_id,sentence,token_count,char_count,rating,topic,topic_prob
7865,9,"Die Öffnungszeiten der Praxis sind für ""normale"" Arbeitnehmer sehr unvorteilhaft.",10,81,5.0,-1,0.1145173345080707
3971,3,"Nachdem ich meinem Unmut darüber Luft machte, sagte der Dr. einfach O-Ton : Dann gehen sie doch woanders hin.",19,109,6.0,0,0.4621524860341446
7675,3,Die Praxis ist nur über eine Treppe zu erreichen.,9,49,2.0,-1,0.05777949283101874
3934,0,"Schiemann ist ein sehr netter und kompetenter Kieferchirurg, der sich auch die Zeit nimmt alle Fragen zu beantworten!",18,117,2.0,2,0.05924137995001796
7397,7,"Nach zwei (leider total schief gegangenen) Hüft-TEP-OP's in einer angeblichen ""Top""-Klinik in Heidelberg war ich sehr ängstlich und sehr zurückhaltend wegen einer so komplizierten OP am Ellenbogen.",27,197,1.0,-1,0.14274449153973298
7556,4,"Einen Termin bekommt man frühestens erst in einem Monat, und dann wenn der Termin stattfinden soll, muss man immer über einer Stunde warten, bis man dran ist.",27,158,6.0,-1,0.19546415688632604
708,0,"Ich war bei der Praxis nach Schwierigkeiten, eine gute Ärztin zu finden.",12,72,4.0,-1,0.05473779340226794
7256,1,"Nach zuletzt, wie gesagt, eindeutig fehlerhaften Behandlungen machte ich dem Spuk ein Ende und werde diese Praxis nie wieder betreten.",20,134,5.0,-1,0.06707799762110045
7241,7,"Vor allem schätze ich als Patientin die Tatsache, dass Dr.",10,58,1.0,1,0.9137721151788015
2979,0,"Während mich in Marzahn andere Praxen aufgrund eines ""Neupatientenstops"" wieder wegschickten, konnte ich die Sprechstunde in der Praxis von Fr.",20,143,2.0,33,1.0
4158,0,Sehr unorganisiert. ..schlechte Beratung. ..unfreundliche und überforderte Mitarbeiter. ..,9,90,4.0,-1,0.052225909823835404
13,2,Praxisgehilfen wenig freundlich und schnippisch.,5,48,4.0,3,0.15536277903555987
3435,3,"Sagte die Mitarbeiter am Empfang von seinem Büro mir sagen können, wo ich die Therapie in der Nähe bekomme.",19,107,6.0,-1,0.22468106038142094
3027,9,"Da ich nun darauf bestand, dass hier nun etwas geschieht, ließ sie sich dazu herab, meinen oberen Rücken abzuklopfen.",19,117,5.0,-1,0.0460265762302303
66,0,Heute war meine Frau mit meinem 6 Jährigen Sohn bei Hr. dr.,12,59,6.0,-1,0.03841944584735215
4118,0,Sehr desinteressierter Arzt und unfreundliches Personal!,6,56,6.0,6,0.13647695229457887
5048,9,"Die alten Kronen wurden nie korrekt angepasst,waren undicht und der Karies wurde vor den Zahnfüllungen nie komplett entfernt.",18,125,5.0,-1,0.04665260273332964
2257,10,Eine Erklärung für die verschwundene Urinprobe gab es auch nicht.,10,65,5.0,-1,0.038150285160937214
1873,5,Über die Impfungen gab es weder ein Aufklärungsgespräch noch ein Infoblatt.,11,75,4.0,-1,0.06490684254133997
3046,7,Ich war fast zehn Jahre in dieser Praxis Patientin.,9,51,3.0,-1,0.16580864368703857
1001,4,Ich bin heulend aus der Praxis rausgerannt.,7,43,6.0,-1,0.09929501208689939
784,2,Brögelmann und bin wirklich sehr zufrieden.,6,43,1.0,11,0.39392519041602814
5033,2,Darauf wurde nicht eingegangen bzw.,5,35,5.0,-1,0.1448526099277197
512,2,"Ob ich dann ""kann"" muss ich anhand eines Kalenders ausrechnen und das ist dann auch nicht immer sicher.",18,103,2.0,-1,0.06578414339428275
3014,0,Nachdem ich gut 1 1/2 stunden im wartezimmer verbracht habe wurde ich von der Ärztin nicht einmal wirklich begrüßt.,19,115,5.0,-1,0.011443972396474279
7589,1,Ich habe für jeden Termin ca.,6,29,5.0,-1,0.08752869353006486
5057,2,Für meinen Geschmack zu Wortkarg.,5,33,4.0,-1,0.037940310073918605
6230,1,"Hoydem strikt nach Minutentakt ordiniert; ist das Limit seiner ""Sprechstunde"" erreicht, bekommt man auf eine Zusatzfrage keine Antwort! - Deshalb war für mich ein Wechsel angesagt, zumal es scheint, daß sein Personal infolge von Fluktuation sehr gestreßt zu sein scheint, was sich natürlich auch negativ auf den Patienten überträgt!",49,332,4.0,-1,0.09038272235063426
96,1,"Dort war ich schon bei vielen HNO-Ärzten in Behandlung aber so einen unfreundlichen, inkompetenten Arzt habe ich noch nie erlebt.",20,129,6.0,22,0.23330403076303824
819,3,Ich bin absolut begeistert und verdanke ihm mein neues Lebensgefühl! :-) Ich würde jederzeit wieder zu ihm gehen!,18,113,1.0,-1,0.02630088330275925
2606,2,Er selbst ist sehr Kinderlieb aber hat eine schwierige Art an sich.,12,67,2.0,-1,0.014135703901944631
4586,2,Nur die Betäubungsspritze zwickte ein bißchen.,6,46,1.0,-1,0.011106161094370503
4544,4,"Wer also eine Praxis sucht mit Wohlfühlfaktor, kann sich sicher sein, dass sie hier richtig ist!",16,96,1.0,-1,0.03374684146762766
6841,2,Auch gibt er gute Ratschläge zur Zahnpflege.,7,44,1.0,-1,0.051672354091084255
2950,1,"Mit dem Rücken zu mir, dem wesentlich älteren Erstpatienten, der sich höflich beim Eintritt des Arztes erhoben hat, rempelt er arrogant meine ausgestreckte Grußhand mit Körpereinsatz zur Seite.",28,193,6.0,-1,0.14473761597155604
2146,9,"Die Dame war so was von unfreundlich, inkompetent, hat nicht mal versucht den Arzt zu fragen ob Ein Patient mit Wartezeit aufgenommen werden kann oder nicht.",26,157,5.0,-1,0.0721936282948068
3691,1,Sie interessiert sich kein Stück für die Dinge die man mitteilen möchte.,12,72,6.0,-1,0.04446951373109683
74,2,Ich habe mir jetzt einen anderen Proktologen gesucht und bin derart zufrieden !,13,79,5.0,-1,0.03724546556361407
7143,4,"Zur Begrüßung gab es kein ""Hallo"" o.ä., sondern ein grußloses ""Was tut Ihnen denn weh?"".",15,88,6.0,-1,0.011220720673241999
651,14,"Roboterähnliches Verhalten, dieses Menschenbild gibt mir Anlass zur Sorge.",9,74,6.0,-1,0.06986978652750078
4170,4,"Reichert ist es gelungen mich durch eine langwierige, schwierige Behandlung zu führen, bis ich wieder lachen konnte.",17,116,1.0,19,0.14152876342065268
63,2,Wagner dann auch im Krankenhaus ausgeführt.,6,43,2.0,-1,0.012858728239695137
6412,2,"König hat das abgelehnt, da im Knie bereits Arthrose sei!",10,57,5.0,-1,0.08916163449174784
7988,0,Für mich persönlich war es nicht der richtige Arzt.,9,51,4.0,-1,0.0829796480794025
653,4,"Was dazu kommt ist eine Auflistung von Service, die nicht geleistet wurde.",12,74,5.0,-1,0.05478299585989507
412,1,"Allerdings erscheint mir die Organisation der Praxis völlig unzureichend, was dann sehr lange Wartezeiten nach sich zieht.",17,122,2.0,-1,0.012482115400383818
3170,5,"Selbst während meiner Wurzelbehandlung oder dem Löcher bohren, wurden jeweils Aufnahmen in meinem Mund gemacht, um mir deutlich zu zeigen was gemacht wurde und wie sehr ich doch meine Zähne vernachlässigt habe.",32,210,1.0,-1,0.039578083457588224
1554,0,Meine Operation Hallux Valgus verlief zu meiner vollsten Zufriedenheit.,9,71,2.0,-1,0.014468885756702675
3181,4,Wenigsten konnte ich im Türrahmen noch schnell fragen ob alles in ordnung ist.,13,78,5.0,-1,0.02634066158896944
106,2,Die Fachausdrücke kannte Sie - small talk mache ich mit Bekannten im Cafe.,13,74,2.0,-1,0.009018640949422833
7205,2,"Individuelle Beratung ist hier Standard, es gibt keine Massenabfertigung.",9,73,1.0,-1,0.07475775168393294
2164,4,Auf diese kurze Abstimmung musste ich eine Stunde warten und plötzlich verwandelte sich die Abstimmung in eine Beratung.,18,120,5.0,-1,0.0956127025278229
4022,5,Einfach Fragen zum Baby konnte sie leider garnicht beantworten.,9,63,5.0,-1,0.06824712308427425
2195,0,Die Behandlung hat leider nichts gebracht.,6,42,5.0,-1,0.0695045223456539
7462,3,"Er bietet immer Naturheilmethoden an, bevor starke Medikamte verordnet werden.",10,78,1.0,4,0.12020541080139213
4516,6,Schade das es zuwenig Konkurrenz hier gibt und man sich als Praxis leider auch dementsprechend so verhalten kann:-(,18,115,2.0,1,0.6203616349432106
6736,2,Da sagte sie mir schon bei der Anmeldung ich muss das selber Bezahlen!,13,70,2.0,28,0.30801044348954165
7518,16,Hier habe ich mich rundum und seit langem wieder mal gut aufgehoben gefühlt.,13,76,1.0,5,0.09222761067073679
4011,2,Auch bei akuten( wirklich med.indizierten ) Fällen begegnet man mit wenig Empathie und Flexibilität nach meiner Erfahrung.,17,122,4.0,-1,0.03791377981596021
6791,6,Auch wenn alle wirklich freundlich sind.,6,40,4.0,-1,0.010328130161053372
108,0,Kam schnell dran und Dr.,5,24,2.0,8,0.6094393162432851
3700,7,"Es wäre ja kein Problem, wenn die Aussage wäre, dass die Terminlage so eng ist, dass man da leider nichts machen kann - aber die Damen sind einfach nur unfreundlich.",30,165,2.0,-1,0.09755562882098712
4875,0,Fühlte mich bei Dr Klare sehr unwohl und für seine Untersuchungen nahm er sich weder Zeit noch sichtliches Interesse,19,116,6.0,-1,0.07657265042267034
6288,1,"Die behandelnde Ärztin riet mir einen FA aufzusuchen, der mir eine Überweisung zumMRT ausstellt.",14,96,6.0,-1,0.044423582682606697
489,1,"Nach mehreren Fehlgeburten, war ich wieder schwanger und habe bzgl. meiner Ängste Null Empathie erhalten.",15,105,5.0,-1,0.051294589788832994
6891,3,"Ich warte jetzt seit knapp 2 Wochen auf einen Rückruf von ihr, um die Ergebnisse der Tests zu besprechen.",19,105,5.0,-1,0.049593907528891326
7242,0,War mit Vorgängerin immer sehr zufrieden.,6,41,2.0,11,0.49963248360864715
4225,0,Wir fühlen uns dort seit Jahren gut aufgehoben.,8,47,1.0,5,0.5028240690436194
4281,0,"Unglücklicherweise muss ich mich einem der Vorredner anschliessen und möchte meine negativen Erfahrungen hier mitteilen, insbesondere auch was seine soziale Kompetenz betrifft.",22,176,4.0,-1,0.055799850732413336
2280,3,"Die Vereinbarungen, Termine etc. wurden zu 100% eingehalten.",8,60,1.0,-1,0.07678982811051682
2164,19,"B. ist der Hormonstatus unter Pilleneinnahme gar nicht feststellbar (Kosten: 79€), Serotonin im Blut ist ein Wert mit dem man wenig anfangen kann und Wachstumshormone bei einer 52jährigen zu testen ist komplett sinnfrei.",33,220,5.0,-1,0.13307590801558147
3342,1,Die Einbeziehung anderer Fachärzte gibt ein Gefühl der Sicherheit!,9,66,2.0,-1,0.01485077306159292
1640,0,"Frau Ladendorf ist der schwarze Fleck in der sehr guten, kompetenten Praxis von Prof.",14,85,5.0,-1,0.00884345581367666
1409,5,"Natürlich ist das sehr aufmerksam und nett, doch für mich eher unprofessionell, da es mir wie oben bereits genannt das Gefühl gibt, nicht wirklich individuell behandelt zu werden.",28,179,3.0,-1,0.021982379819376462
189,3,Dass man Termine online vereinbaren kann ist positiv anzumerken.,9,64,5.0,-1,0.07886583659090912
991,4,Die OP war ein voller Erfolg.,6,29,1.0,10,1.0
2644,4,Und das obwohl ich diese 2 mal abgelehnt habe...sorry geht gar nicht.,12,69,5.0,-1,0.043520933905833434
7571,5,Ich würde nicht mehr besuchen sogar als TIERARZT IST SCHADE!!,10,61,5.0,-1,0.008198785033322532
860,0,"Schnell Termin bekommen, aber Ärztin unfreundlich.",6,50,6.0,-1,0.037360785185773494
7962,1,Die Erläuterungen des Arztes vor und während der Untersuchungen waren ausreichend.,11,82,4.0,-1,0.026702968665373472
4598,11,Seit etwas mehr als einem halben Jahr bin ich jetzt bei Ihr in Behandlung und fühle mich bestens aufgehoben.,19,108,1.0,-1,0.19802161453327408
1334,0,"Hallo, leider kann ich diese Ärztin nur in der Schwangerschaft und alles was damit zusammen hängt, empfehlen.",17,109,4.0,20,0.060289632612374966
3518,4,Ich fühle mich sehr gut aufgehoben.,6,35,1.0,5,0.42357385948061865
6971,2,"Die Erreichbarkeit ist so schlecht, dass ich den Email-Service benutzt habe, einen Termin zu bekommen, an dem Tag, wo ich im Ärztehaus noch andere Termine hatte.",26,161,6.0,-1,0.013254528161540578
6976,3,Auch jetzt nach über einem Monat bin ich immer noch sehr zufrieden mit dem Ergebnis und würde Dr.,18,97,1.0,-1,0.014111362310215526
2201,1,"Die Praxis ist ebenfalls freundlich, zentral gelegen und bietet exzellente Sprechzeiten an.",12,91,1.0,3,0.1376143495024039
5741,0,"Ich ging für eine urologische Kontrolle, er hat mir sofort das Problem diagnostiziert sehr sorgfältig und genau bevor andere zusätzliche Untersuchungen.",21,152,1.0,-1,0.012042789512053046
4391,4,Er wollte mich nun zum Fußchirurgen schicken.,7,45,5.0,-1,0.043354569013335786
6524,1,Schon an der Anmeldung spürt man die gute Atmosphäre dieser Praxis,11,66,1.0,-1,0.02338443266325617
1897,1,Frau Eldering war sehr unverschämt und hat das Problem nicht ernst genommen.,12,76,5.0,-1,0.02689450279842032
1217,0,Bin im Januar da gewesen weil ich ein knoten in der brust entdeckt habe.,14,72,5.0,23,0.1549186480191327
828,0,"Glänzt durch Kompetenz, erklärt seine Vorgehensweise verständlich, beantwortet Zwieschenfragen, nimmt sich Zeit, wirkte ruhig und gelassen - keineswegs gehetzt",19,159,2.0,2,0.3730845255245141
6539,0,"Nachdem Dr Lucassen erst ein wenig ""rumdoktorte"", allerdings nichts finden konnte, wurde ich sofort auf die psychoschiene geschoben.",18,132,6.0,-1,0.10512699156177159
3239,0,Dieser Arzt ist nicht weiterzuempfehlen.,5,40,6.0,9,0.04785777679576239
4370,6,Dann durfte ich ins wartezimmer. dort konnte ich das Gespräch der nächsten Patientin im labor sehr gut verstehen.. dann gings zur ärztin ä.,23,139,3.0,-1,0.1831717084188901
5847,0,"Ich gehe schon seit mehr als 20 Jahre in dieser Praxis , und habe mich immer sehr wohl gefühlt.",19,95,1.0,27,0.42127657968425214
1841,8,Er gab mir nur eine.,5,20,6.0,-1,0.18610292731688807
3986,16,"Ortmann der einzige Rheumatologe in der Gegend ist, ist er sicher total überlaufen, das Personal ist bestimmt überlastet aber das wird am Patienten ausgelassen.",24,160,5.0,-1,0.22941075362169094
1706,5,20 - 30 Min. wären o.k.,6,23,3.0,7,0.26794803310147647
3863,2,"Weitergehende Fragen sollten nicht gestellt werden, da wir keinen Termin hatten.",11,80,6.0,-1,0.11922869224134135
7649,3,Ich kann sie wirklich nur weiterempfehlen.,6,42,1.0,9,1.0
7849,3,Es ging um die Kosten für EINE Briefmarke!,8,42,5.0,-1,0.010174348175022508
4831,4,"Als wir dann nach einer halben Stunde aufgerufen worden sind, hat sie unsere Baby (4 Wochen) alt, untersucht.",18,109,5.0,-1,0.07795138500909535
1944,1,Von anderen Ärzten gestellte Diagnosen werden nicht gelesen oder beachtet Sehr veraltete Praxis.,13,96,4.0,-1,0.06998508615859321
6904,12,Schmerzen nach der Behandlung durch diesen anderen Zahnarzt sofort weg.,10,71,6.0,-1,0.008352416087694173
7913,19,"Keine Erklärungen, nur ein Lächeln..",5,36,4.0,-1,0.057817594154088964
3075,0,Damen waren sehr freundlich und hilfsbereit,6,43,2.0,3,0.3574801706406311
4638,0,Ich hatte nun 3 Termine hintereinander.,6,39,2.0,-1,0.052514202038718906
2915,1,"Auf Anraten des Kindergartens nahmen wir die Diagnostik ein Jahr später wieder auf, diesmal bei Dr.",16,99,2.0,-1,0.0822399546699318
5781,4,Das ist eine einfache Frage!,5,28,6.0,25,0.1036400529380876
6261,0,"Bei akuten Schmerzen habe ich morgens versucht, noch irgendeine Möglichkeit zu finden, in die Sprechstunde zu kommen.",17,117,2.0,-1,0.010893226264051342
4399,6,Werfel mich natürlich untersucht aber eben nicht oder sehr unzureichend beraten hat.,12,84,4.0,-1,0.035140553825199504
7377,1,Der erste Eindruck hat mich überzeugt.,6,38,3.0,10,1.0
6404,0,Habe einen Onlinetermin für meine Tochter mit Angabe des Geburtsdatum vereinbart.,11,81,6.0,13,1.0
1296,3,Dafür sind die Gespräche überschaubar lang und die Rechnungen eher flott.,11,73,2.0,-1,0.008852538148224618
6113,0,"Musste gestern zu diesem Arzt, der Vertretung für seine erkrankten Praxiskollegen machte.",12,89,6.0,-1,0.0358152614119381
3313,3,Die Leidtragenden sind die Privatpatienten.,5,43,3.0,-1,0.058834539232165244
7507,1,Erst dürfte ich nicht ins Wartezimmer mit dem Kinderwagen (anscheinend aus Platzmangel.,12,87,3.0,-1,0.04327887781215162
2949,1,Einen Behandlungserfolg konnte ich leider nicht beobachten.,7,59,3.0,29,1.0
2747,18,"Er sagte, es wäre schon immer so und würde mir nicht Glauben.",12,61,6.0,-1,0.1232054150319439
5435,1,Die Terminvereinbarung mit der Sprechstunndenassistenz war überaus angenehm und freundlich - auch die Terminwahl problemlos.,15,124,2.0,-1,0.015524541554978458
2300,4,"Für die Tage nach dem Eingriff erhielt ich gleich ein Rezept über ein starkes Schmerzmittel und Antibiotika, die ich schon vorher einnehmen sollte.",23,147,1.0,-1,0.042636470213487404
6144,7,Bei mir hat es nicht geholfen.,6,30,4.0,25,1.0
933,1,Nach einer Schulteroperation (nicht durch diesen Arzt) gab es nur zwei Rezepte für Krankengymnastik.,14,100,4.0,-1,0.04313776676379753
6099,7,Das Wartezimmer ist meist überfüllt.,5,36,4.0,-1,0.016982228566530224
975,0,"Nach jahrerlanger Nagelerkrankung konnte mir geholfen werden, ich wurde bis zur Heilung aufmerksam begeitet.",14,108,2.0,-1,0.02977149103242806
4092,3,Jetzt haben wir auch keinen Grund mehr zu bleiben.,9,50,5.0,-1,0.07746733413395347
3920,10,Das bekommt man auch woanders.,5,30,3.0,-1,0.033193614740669966
2807,2,"Die Ergebnisse der Untersuchungen hat er auf die leichte Schulter genommen und mir nicht erklärt, ließ mich total im Regen stehen!",21,130,5.0,0,0.15343992104719595
7077,11,Spät in der Nacht musste ich dann ins KKH.,9,42,6.0,-1,0.08745428236104251
4826,0,Ich fühle mich gut aufgehoben.,5,30,2.0,5,0.251509842961825
1382,0,"Leider hatte ich nach der operativen Entfernung eines Leberflecks mehrere Tage starke Schmerzen, gegen die nur reichlich Schmerzmittel halfen.",19,142,3.0,-1,0.05750223022657801
5506,7,"Naja, ich hatte mich also zum Wechsel entschlossen und war aus Mitleid nochmal zu Besuch.",15,89,6.0,-1,0.03880133888483784
6619,1,"Die Ärztin empfing uns mit versteinerter Miene und der Frage, was ich denn hier wolle.",15,86,5.0,0,0.19624367801521447
4141,0,"Leider sehr enttäuschend, obwohl ich dort eigentlich schon seit meiner Kindheit Patientin bin bzw. bei Ihrem Vorgänger war!",18,123,6.0,-1,0.04933729620892856
691,3,Ich weiss es nicht und wills eigentlich auch nicht wissen...,10,60,6.0,-1,0.06642626919041286
5781,8,"Im Nachhinein kann ich kaum fassen, von einer Ärztin so behandelt zu werden.",13,76,6.0,-1,0.04052994862835894
1003,1,Frau Henschel klärte mich nicht richtig auf und drückte mir lediglich die KH-Überweisung in die Hand.,16,101,4.0,-1,0.13124073692394542
5197,4,Die Preise hierfür liegen absolut im Rahmen.,7,44,2.0,-1,0.007536168972213028
5953,3,Ich kann hier so manchen Eintrag bzw.,7,37,1.0,8,0.3330716065250857
7162,2,Wartezeiten von 2 Stunden sind keine Seltenheit!!,7,49,3.0,7,1.0
6144,4,Für Kassenpatienten ist das eine teure Angelegenheit.,7,53,4.0,-1,0.010088621961176353
6401,1,"Mir wurden Medis verschrieben, die laut Packungsbeilage nicht passend sind.",10,75,5.0,-1,0.038108299785188184
7734,0,"herr doktor türkkan ist ein sehr guter arzt ,sehr entgegen komment net fachlich sehr gut.an alle ihrer kolleginnen und kollegen ein gesundes und glückliche neues jahr.macht weiter so.",28,183,1.0,-1,0.024756532908306914
